uuid,title,date,place,names,link
36dd5c60-90d8-0130-5905-58d385a7b928," O'Connor, William D., APCS to. Feb. 20, 1889. ",1889-02-20,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/36dd5c60-90d8-0130-5905-58d385a7b928
3e5d2fe0-90d8-0130-e361-58d385a7b928," O'Connor, William D., APCS to. Feb. 22, 1889. ",1889-02-22,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3e5d2fe0-90d8-0130-e361-58d385a7b928
461f39e0-90d8-0130-d060-58d385a7b928," O'Connor, William D., APCS to. Feb. 24, 1889. ",1889-02-24,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/461f39e0-90d8-0130-d060-58d385a7b928
4f3ee260-90d8-0130-9ec1-58d385a7b928," O'Connor, William D., APCS to. Feb. 26, 1889. ",1889-02-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4f3ee260-90d8-0130-9ec1-58d385a7b928
56e0fe40-90d8-0130-adb2-58d385a7b928," O'Connor, William D., APCS to. Feb. 27, 1889. ",1889-02-27,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/56e0fe40-90d8-0130-adb2-58d385a7b928
5e889b50-90d8-0130-1497-58d385a7b928," O'Connor, William D., APCS to. Feb. 28, 1889. ",1889-02-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/5e889b50-90d8-0130-1497-58d385a7b928
6a5ade30-90d8-0130-3fd1-58d385a7b928," O'Connor, William D., APCS to. Mar. 1, 1889. ",1889-03-01,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6a5ade30-90d8-0130-3fd1-58d385a7b928
8a3d7590-90d8-0130-bd32-58d385a7b928," O'Connor, William D., APCS to. Mar. 26, 1889. ",1889-03-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/8a3d7590-90d8-0130-bd32-58d385a7b928
bdac4980-90d8-0130-003b-58d385a7b928," O'Connor, William D., APCS to. Mar. 28, 1889. ",1889-03-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/bdac4980-90d8-0130-003b-58d385a7b928
d4e40830-90d8-0130-11dd-58d385a7b928," O'Connor, William D., APCS to. Mar. 29, 1889. ",1889-03-29,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d4e40830-90d8-0130-11dd-58d385a7b928
df5b87c0-90d8-0130-2cd8-58d385a7b928," O'Connor, William D., APCS to. Mar. 31, 1889. ",1889-03-31,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/df5b87c0-90d8-0130-2cd8-58d385a7b928
eb27add0-90d8-0130-6716-58d385a7b928," O'Connor, William D., APCS to. Apr. 2, 1889. ",1889-04-02,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/eb27add0-90d8-0130-6716-58d385a7b928
f395c040-90d8-0130-8e64-58d385a7b928," O'Connor, William D., APCS to. Apr. 4, 1889. ",1889-04-04,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f395c040-90d8-0130-8e64-58d385a7b928
fb747a80-90d8-0130-ac79-58d385a7b928," O'Connor, William D., APCS to. Apr. 7, 1889. ",1889-04-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/fb747a80-90d8-0130-ac79-58d385a7b928
02aa1880-90d9-0130-99d1-58d385a7b928," O'Connor, William D., APCS to. Apr. 8, 1889. ",1889-04-08,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/02aa1880-90d9-0130-99d1-58d385a7b928
08d2d8d0-90d9-0130-1575-58d385a7b928," O'Connor, William D., APCS to. Apr. 11, 1889. ",1889-04-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/08d2d8d0-90d9-0130-1575-58d385a7b928
1005e7e0-90d9-0130-9faf-58d385a7b928," O'Connor, William D., APCS to. Apr. 14, 1889. ",1889-04-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/1005e7e0-90d9-0130-9faf-58d385a7b928
17a7cea0-90d9-0130-2b8b-58d385a7b928," O'Connor, William D., APCS to. Apr. 16, 1889. ",1889-04-16,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/17a7cea0-90d9-0130-2b8b-58d385a7b928
2057c830-90d9-0130-a619-58d385a7b928," O'Connor, William D., APCS to. Apr. 17, 1889. ",1889-04-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2057c830-90d9-0130-a619-58d385a7b928
27f80590-90d9-0130-ee8c-58d385a7b928," O'Connor, William D., APCS to. Apr. 22, 1889. ",1889-04-22,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/27f80590-90d9-0130-ee8c-58d385a7b928
33e0cf60-90d9-0130-294a-58d385a7b928," O'Connor, William D., APCS to. Apr. 26, 1889. ",1889-04-26,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/33e0cf60-90d9-0130-294a-58d385a7b928
3a7b7860-90d9-0130-7f30-58d385a7b928," O'Connor, William D., APCS to. Apr. 28, 1889. ",1889-04-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3a7b7860-90d9-0130-7f30-58d385a7b928
4787ff80-90d9-0130-db7b-58d385a7b928," O'Connor, William D., APCS to. May 3, 1889. ",1889-05-03,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4787ff80-90d9-0130-db7b-58d385a7b928
4d258680-90d9-0130-d5a8-58d385a7b928," O'Connor, William D., APCS to. May 5, 1889. ",1889-05-05,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4d258680-90d9-0130-d5a8-58d385a7b928
53c63d40-90d9-0130-8312-58d385a7b928," O'Connor, William D., APCS to. May 6, 1889. ",1889-05-06,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/53c63d40-90d9-0130-8312-58d385a7b928
ece57fa0-90d9-0130-5462-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 3, 1889. ",1889-03-03,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/ece57fa0-90d9-0130-5462-58d385a7bbd0
f355ba20-90d9-0130-e288-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 4, 1889. ",1889-03-04,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f355ba20-90d9-0130-e288-58d385a7bbd0
f9516000-90d9-0130-71e6-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 5, 1889. ",1889-03-05,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f9516000-90d9-0130-71e6-58d385a7bbd0
0bb996c0-90da-0130-89dc-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 6, 1889. ",1889-03-06,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/0bb996c0-90da-0130-89dc-58d385a7bbd0
155cf8a0-90da-0130-58c3-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 7, 1889. ",1889-03-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/155cf8a0-90da-0130-58c3-58d385a7bbd0
1a7a8510-90da-0130-66cc-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 8, 1889. ",1889-03-08,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/1a7a8510-90da-0130-66cc-58d385a7bbd0
22867990-90da-0130-358c-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 11, 1889. ",1889-03-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/22867990-90da-0130-358c-58d385a7bbd0
2acaf770-90da-0130-634e-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 12, 1889. ",1889-03-12,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2acaf770-90da-0130-634e-58d385a7bbd0
30fb6590-90da-0130-5f98-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 13, 1889. ",1889-03-13,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/30fb6590-90da-0130-5f98-58d385a7bbd0
3a68abe0-90da-0130-7cfb-58d385a7bbd0," O'Connor, William D., APCS to. Mar. 14, 1889. ",1889-03-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3a68abe0-90da-0130-7cfb-58d385a7bbd0
c4dfcbd0-90dc-0130-b48f-58d385a7b928," O'Connor, William D., APCS to. Mar. 15, 1889. ",1889-03-15,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/c4dfcbd0-90dc-0130-b48f-58d385a7b928
ca9b6210-90dc-0130-7aa0-58d385a7b928," O'Connor, William D., APCS to. Mar. 17, 1889. ",1889-03-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/ca9b6210-90dc-0130-7aa0-58d385a7b928
d13c4ee0-90dc-0130-4971-58d385a7b928," O'Connor, William D., APCS to. Mar. 18, 1889. ",1889-03-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d13c4ee0-90dc-0130-4971-58d385a7b928
d7495160-90dc-0130-c880-58d385a7b928," O'Connor, William D., APCS to. Mar. 19, 1889. ",1889-03-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d7495160-90dc-0130-c880-58d385a7b928
e46692c0-90dc-0130-5dbb-58d385a7b928," O'Connor, William D., APCS to. Mar. 21, 1889. ",1889-03-21,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/e46692c0-90dc-0130-5dbb-58d385a7b928
f1bd0860-90dc-0130-c9ed-58d385a7b928," O'Connor, William D., APCS to. Mar. 24, 1889. ",1889-03-24,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f1bd0860-90dc-0130-c9ed-58d385a7b928
f93b31c0-90dc-0130-eff6-58d385a7b928," O'Connor, William D., APCS to. Mar. 25, 1889. ",1889-03-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f93b31c0-90dc-0130-eff6-58d385a7b928
3d380790-90de-0130-48f4-58d385a7b928," O'Connor, William D., ALS to. May 7, 1882. ",1882-05-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/3d380790-90de-0130-48f4-58d385a7b928
cc933ee0-90de-0130-649a-58d385a7b928," O'Connor, William D., ALS to. May 17, 1882. ",1882-05-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/cc933ee0-90de-0130-649a-58d385a7b928
ed38cfa0-90e2-0130-3f65-58d385a7bbd0," O'Connor, William D., ALS to. May 25, [1882]. ",1882-05-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/ed38cfa0-90e2-0130-3f65-58d385a7bbd0
5f3a3b10-90e4-0130-6e44-58d385a7b928," O'Connor, William D., ALS to. May 28, 1882. ",1882-05-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/5f3a3b10-90e4-0130-6e44-58d385a7b928
d71f0250-90ec-0130-e07f-58d385a7b928," O'Connor, William D., ALS to. Jun. 18, [1882]. ",1882-06-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d71f0250-90ec-0130-e07f-58d385a7b928
2bcb2290-90ed-0130-c92b-58d385a7b928," O'Connor, William D., ALS to. Jun. 28, [1882]. ",1882-06-28,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/2bcb2290-90ed-0130-c92b-58d385a7b928
82d58b60-90ed-0130-8b07-58d385a7b928," O'Connor, William D., ALS to. Jul. 6, 1882. ",1882-07-06,"Philadelphia, PA","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/82d58b60-90ed-0130-8b07-58d385a7b928
a398bc60-90ed-0130-ccc2-58d385a7b928," O'Connor, William D., ALS to. Jul. 9, 1882. ",1882-07-09,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/a398bc60-90ed-0130-ccc2-58d385a7b928
6633f260-90ee-0130-ff39-58d385a7b928," O'Connor, William D., ALS to. [Oct. 7, 1882]. ",1882-10-07,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6633f260-90ee-0130-ff39-58d385a7b928
25d019b0-90ef-0130-79c9-58d385a7b928," O'Connor, William D., ALS to. Oct. 29, 1882. ",1882-10-29,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/25d019b0-90ef-0130-79c9-58d385a7b928
b4202e70-90f1-0130-431c-58d385a7b928," O'Connor, William D., ALS to. Nov. 12, 1882. ",1882-11-12,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b4202e70-90f1-0130-431c-58d385a7b928
121df060-90f2-0130-b0f3-58d385a7b928," O'Connor, William D., ALS to. Dec. 17, 1882. ",1882-12-17,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/121df060-90f2-0130-b0f3-58d385a7b928
405f13f0-90f2-0130-2fad-58d385a7b928," O'Connor, William D., ALS to. Feb. 19, 1883. ",1883-02-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/405f13f0-90f2-0130-2fad-58d385a7b928
86b9b990-90f2-0130-9cbf-58d385a7b928," O'Connor, William D., ALS to. Feb. 21, 1883. ",1883-02-21,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/86b9b990-90f2-0130-9cbf-58d385a7b928
aa483ae0-90f2-0130-5ac4-58d385a7b928," O'Connor, William D., ANS to. [Feb. 23, 1883]. ",1883-02-23,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/aa483ae0-90f2-0130-5ac4-58d385a7b928
4df30310-90f3-0130-565e-58d385a7b928," O'Connor, William D., ALS to. Mar. 14, 1883. ",1883-03-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4df30310-90f3-0130-565e-58d385a7b928
b5d36220-9305-0130-bfba-58d385a7bbd0," O'Connor, William D., ALS to. Mar. 16, 1883. ",1883-03-16,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b5d36220-9305-0130-bfba-58d385a7bbd0
d8c3cb00-9305-0130-36d7-58d385a7bbd0," O'Connor, William D., ALS to. Mar. 25, 1883. ",1883-03-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/d8c3cb00-9305-0130-36d7-58d385a7bbd0
26fb8360-9306-0130-f4b7-58d385a7bbd0," O'Connor, William D., ALS to. Mar. 29, [1883]. ",1883-03-29,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/26fb8360-9306-0130-f4b7-58d385a7bbd0
5fd39860-9306-0130-770b-58d385a7bbd0," O'Connor, William D., ALS to. Mar. 31, [1883]. ",1883-03-31,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/5fd39860-9306-0130-770b-58d385a7bbd0
79b75830-9306-0130-4c9d-58d385a7bbd0," O'Connor, William D., ALS to. Apr. 14, [1883]. ",1883-04-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/79b75830-9306-0130-4c9d-58d385a7bbd0
aa6afa30-9306-0130-10ce-58d385a7bbd0," O'Connor, William D., ALS to. Jun. 13, 1883. ",1883-06-13,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/aa6afa30-9306-0130-10ce-58d385a7bbd0
fbd080f0-9306-0130-5ba4-58d385a7bbd0," O'Connor, William D., ALS to. Jul. 20, 1883. ",1883-07-20,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/fbd080f0-9306-0130-5ba4-58d385a7bbd0
34e31740-9307-0130-4c34-58d385a7bbd0," O'Connor, William D., ALS to. Sep. 29, 1884. ",1884-09-29,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/34e31740-9307-0130-4c34-58d385a7bbd0
6f45cbf0-9307-0130-4cee-58d385a7bbd0," O'Connor, William D., ALS to. Jun. 11, 1885. ",1885-06-11,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/6f45cbf0-9307-0130-4cee-58d385a7bbd0
9bbb2c30-9307-0130-6557-58d385a7bbd0," O'Connor, William D., ALS to. Jan. 22, 1886. ",1886-01-22,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/9bbb2c30-9307-0130-6557-58d385a7bbd0
10b51ce0-9308-0130-7213-58d385a7bbd0," O'Connor, William D., ALS to. Apr. 12, 1886. ",1886-04-12,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/10b51ce0-9308-0130-7213-58d385a7bbd0
4ac849e0-9308-0130-5bb8-58d385a7bbd0," O'Connor, William D., ALS to. Nov. 19, 1886. ",1886-11-19,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4ac849e0-9308-0130-5bb8-58d385a7bbd0
4d6e3700-930a-0130-8d50-58d385a7b928," O'Connor, William D., ALS to. Jan. 14, 1888. ",1888-01-14,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/4d6e3700-930a-0130-8d50-58d385a7b928
c8a63430-930a-0130-9d8c-58d385a7b928," O'Connor, William D., ALS to. Apr. 18, 1888. ",1888-04-18,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/c8a63430-930a-0130-9d8c-58d385a7b928
f4860cd0-930a-0130-51ce-58d385a7b928," O'Connor, William D., ALS to. Apr. 25, 1888. ",1888-04-25,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/f4860cd0-930a-0130-51ce-58d385a7b928
b1243d80-930b-0130-5cbe-58d385a7b928," O'Connor, William D., ALS to. Aug. 4, 1888. ",1888-08-04,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/b1243d80-930b-0130-5cbe-58d385a7b928
113cb500-930c-0130-5a81-58d385a7b928," O'Connor, William D., ALS to. Nov. 9, 1888. ",1888-11-09,"Camden, NJ","rcp:O'Connor, William Douglas, 1832-1889",http://digitalcollections.nypl.org/items/113cb500-930c-0130-5a81-58d385a7b928
d769d1e0-9315-0130-177a-58d385a7b928," Price, Arthur, ALS to. Jan. 25, 1887. ",1887-01-25,"Camden, NJ","oth:Price, Abby H.; rcp:Price, Arthur W., 1840-?",http://digitalcollections.nypl.org/items/d769d1e0-9315-0130-177a-58d385a7b928
ef062110-931b-0130-d821-58d385a7bbd0," Wilson, General [James G.], ALS to. Dec. 8, 1886. ",1886-12-08,"Camden, NJ","rcp:Wilson, James Grant, 1832-1914; oth:Harned, Thomas Biggs, b. 1851",http://digitalcollections.nypl.org/items/ef062110-931b-0130-d821-58d385a7bbd0
6e217530-932f-0130-692b-58d385a7bbd0," Sawyer, Thomas P., five draft AL to. Apr. 21 - Nov. 1863. Bound in volume with transcription, and letters by Sawyer to WW and Lewis Brown.",1863-04-21-1863-11,"[Washington, DC & Brooklyn, NY]","rcp:Sawyer, Thomas P., c. 1843 - ?; rcp:Brown, Lewis Kirk, 1843-1926",http://digitalcollections.nypl.org/items/6e217530-932f-0130-692b-58d385a7bbd0
9310bbc0-9331-0130-026b-58d385a7b928,"[Stafford], Harry, ALS to. Jun. 18-19, [1877]. ",1877-06-18,"Philadelphia, PA","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/9310bbc0-9331-0130-026b-58d385a7b928
67977ce0-9332-0130-815c-58d385a7b928," Sawyer, Thomas P., two ALS to WW. Apr. 26, 1863 & Jan. 24, 1864. Bound in volume with transcription, drafts of letters from WW to Sawyer and letter by Sawyer to Lewis Brown.",1863-04-26-1864-01-24,"Camp of 11th Mass. Vols. & Camp near Brandy Station, VA","aut:Sawyer, Thomas P., c. 1843 - ?; rcp:Brown, Lewis Kirk, 1843-1926",http://digitalcollections.nypl.org/items/67977ce0-9332-0130-815c-58d385a7b928
ca47e1f0-9332-0130-930b-58d385a7b928,"[Stafford], [Harry], ALS to. Aug. 7, [1877]. ",1877-08-07,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/ca47e1f0-9332-0130-930b-58d385a7b928
1112d400-9333-0130-f1a0-58d385a7b928,"[Stafford], [Harry], ALS to. May 13, [1879]. Previously May 13, [1878].",1878-05-13,"New York, NY","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/1112d400-9333-0130-f1a0-58d385a7b928
68ffce40-9334-0130-ef62-58d385a7b928,"[Stafford], [Harry], ALS to. May 28, [1879]. Previously: May 28, [1878/79?].",1879-05-28,"New York, NY","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/68ffce40-9334-0130-ef62-58d385a7b928
645a07c0-9335-0130-0350-58d385a7b928," Stafford, Harry, ALS to. Aug. 15, [1878]. Previously: Aug. 15, [1882].",1878-08-15,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/645a07c0-9335-0130-0350-58d385a7b928
8f163e70-9336-0130-3662-58d385a7b928," Stafford, Harry, ALS to. Apr. 19, [1880]. Previously Apr. 19, [1870s]. ",1880-04-19,"[Camden, NJ/Philadelphia, PA]","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/8f163e70-9336-0130-3662-58d385a7b928
7a6b3c70-9337-0130-1c5a-58d385a7bbd0," Stafford, Harry, ALS to. Jul. 6-7, [1878]. ",1878-07-06,"New York, NY","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/7a6b3c70-9337-0130-1c5a-58d385a7bbd0
6153b700-9338-0130-45b5-58d385a7bbd0," Stafford, Harry, ALS to. Oct. 31, [1880]. ",1880-10-31,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/6153b700-9338-0130-45b5-58d385a7bbd0
b50226b0-9338-0130-d837-58d385a7bbd0,"[Stafford], Harry, ALS to. Nov. 12, [1880]. ",1880-11-12,"Glendale, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/b50226b0-9338-0130-d837-58d385a7bbd0
bc6cd530-9339-0130-5410-58d385a7bbd0," Stafford, Harry, ALS to. Jan. 2, 1881. ",1881-01-02,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/bc6cd530-9339-0130-5410-58d385a7bbd0
15649b70-933a-0130-0a98-58d385a7bbd0," Stafford, Harry, APCS to. Jan. 27, [1881]. ",1881-01-27,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/15649b70-933a-0130-0a98-58d385a7bbd0
78f8c840-933a-0130-46e3-58d385a7bbd0," Stafford, Harry, APCS to. Feb. 11, [1881]. ",1881-02-11,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/78f8c840-933a-0130-46e3-58d385a7bbd0
ebd51a80-933a-0130-d020-58d385a7b928," Stafford, Harry, APCS to. Feb. 17, [1881]. ",1881-02-17,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/ebd51a80-933a-0130-d020-58d385a7b928
1c650660-933b-0130-fd5f-58d385a7b928," Stafford, Harry, APCS to. Feb. 24, [1881]. ",1881-02-24,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/1c650660-933b-0130-fd5f-58d385a7b928
69bc7bc0-933b-0130-8745-58d385a7b928," Stafford, Harry, ALS to. Jul. 14, 1881. ",1881-07-14,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/69bc7bc0-933b-0130-8745-58d385a7b928
8d90c870-933c-0130-8445-58d385a7bbd0,"[Stafford], Harry, ALS to. Jan. 31, 1882. ",1882-01-31,[n.p.],"rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/8d90c870-933c-0130-8445-58d385a7bbd0
0685e650-933d-0130-caea-58d385a7b928,"[Stafford], Harry, ALS to. Sep. 9, 1881. ",1881-09-09,"Boston, MA","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/0685e650-933d-0130-caea-58d385a7b928
54f69f00-933d-0130-c9ba-58d385a7b928,"[Stafford], Harry, ALS to. Jan. 30, 1883. ",1883-01-30,"Boston, MA","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/54f69f00-933d-0130-c9ba-58d385a7b928
ab697a00-933f-0130-c336-58d385a7b928,"[Stafford], [Harry], ALS to. Jan. 2, 1884. ",1884-01-02,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/ab697a00-933f-0130-c336-58d385a7b928
0b724690-9340-0130-d1f1-58d385a7b928,"[Stafford], Harry, ALS to. Feb. 10, 1884. ",1884-02-10,"Camden, NJ","rcp:Stafford, Harry Lamb, 1858-1918",http://digitalcollections.nypl.org/items/0b724690-9340-0130-d1f1-58d385a7b928
5e1ac310-9344-0130-a51b-58d385a7bbd0," Whitman, Louisa Van Velsor, mother, ALS to. Bound volume of 10 letters, 1866-68. Individual letters listed separately.",1866-03-02-1868-04-16,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/5e1ac310-9344-0130-a51b-58d385a7bbd0
2997b2b0-93d5-0130-f3b7-58d385a7bbd0," Whitman, Louisa Van Velsor, mother, ALS to. Apr. 28, 1866.",1866-04-28,"Washington, DC","rcp:Whitman, Louisa Van Velsor, 1795-1873",http://digitalcollections.nypl.org/items/2997b2b0-93d5-0130-f3b7-58d385a7bbd0
